,id,tweet
4923,1.48536E+18,@username allah sarki yar guntuwa nah ina missing naki fa
4924,1.22642E+18,gaskia kam afada mata yar akuya ##url
4925,5.83049E+17,“@username : i am dan almajiri”yes dan uwa
4926,1.22984E+18,@username ni ai dan izala ne bana hoto 😂
4927,1.50853E+18,@username ta kare ma
4928,1.32032E+18,how i wish it's xmas da arna sunci banza 😂😂😂😂 #endgoat #endsars ##url
4929,1.02864E+18,"german broadcaster, dw radio hausa service reports on our almajiri literacy project, 7 minutes into this show of saturday 11 august:  ##url"
4930,1.50844E+18,@username kudin da aka samesu a banza dan ankwashesu a banza ai dede ne.😄
4931,1.48646E+18,@username ga wasu shegu ko nace tsinannun yan daudu😭😭😭
4932,1.53522E+18,"your provincialism is alienating other people from buying your fine product nationally. for example, you don’t assume every fulani or hausa or every northern man is that local aboki man, or a almajiri; nor assume every yoruba person is involved in pa tinubu's hegemony."
4933,7.02212E+17,baba! arna na shan gulder da heineken
4934,1.17399E+18,"@username to aiku ba musulmai bane, dan dukwani dan shia kafiri ne , addua de zamucigaba damuku allah yashiryar daku"
4935,1.33481E+18,"sheikh albani zaria rahimahullah once said “duk wanda ya ce baya san kudi, karya ya ke munafiki ne, domin ko mahaukaci na san kudi’’ 😂 ##url"
4936,1.53143E+18,@username karya kike dan ubanki
4937,1.34751E+18,"@username ahapp, e dust am. meek ma you can peddle agenda cos he looks like almajiri, dassol"
4938,1.49993E+18,"kuna tah faman cewa mutane yan bidi'ah duk ga yaran ku nan mata sun zama yan iska, yan social media da shigar banza, wai dole sai anyi degree ko master degree kwa fadama allahu sauran"
4939,1.53349E+18,yi hakuri qaton banza ##url
4940,1.26482E+18,"now, arewa twitter no b almajiri republic again?😂 @username "
4941,1.36844E+18,wannan wawa ne! ##url
4942,1.38634E+18,@username 😄😂😂😂 dan daudu ne ko mata maza
4943,8.76497E+17,"no its responsible father's day, those living their kids at almajiri skull are not celebrated ##url"
4944,1.35373E+18,@username wlh kuwa! dayawan yan at munafikai ne'
4945,1.25585E+18,"@username we didn't allow them, rather the system allows them. but since they are already here we will not send them back. they are welcomed and treated as brothers. can you please do me a favor? check all the news that reports on the deportation of almajiri's and see if u will fine any"
4946,1.63874E+18,"soyayya da yar izala duniya ne. na ce ""sweaty yaushe zan kawo ramadan basket’’ ta ce, ka barshi bidi'a ne😗😗"
4947,8.69604E+17,read about the almajiri kid here. story by voke:) ##url
4948,5.76165E+17,"oh please bitch “@username : dear monkey, i demand u grow up. “@username : banza dan shi'a kawai ""@username : yan arewa masu big boobs 💖💞💖💞"
4949,1.14855E+18,"the unfortunate lot of the almajiri child is that, his tortuous life has seen ages, and no relieve is in sight at the moment."
4950,1.23013E+18,arewa kamar madina take bayawan kafirai sai yawan munafukai😒💔 ##url
4951,1.32249E+18,"mosque in #france defaced with crosses  a mosque in #donzère town, south east of france was defaced with crosses yesterday. allah kataimaki musulunci da musulmai, allah ka karya kafurci da kafirai🙏🙏 ##url"
4952,5.45497E+17,@username . yahudu conspiracy.
4953,1.25202E+18,@username wani sakarai😩 ka shareni ko? ha far with 😉
4954,1.13097E+18,@username ki tsaya nan twitter kina gwada shi a banza wata ta miki qafa. pray hard for dis tahajjud in ba haka ba sai kiji an shafa fatiha dan akwai wanda ta kenan standby tana sako shi cikin addu’a 🤗
4955,1.48839E+18,welcome to the month of love ❤️ ❤️  . you sure know we have a lovely package for you this month 🤗 . book our valentines treats that comes with a swedish massage 💆🏽‍♀️ and sauna 🧖‍♀️ (steamed bath) @username . how does that sound?   @username ##url
4956,1.26574E+18,kano state joins kaduna to abolish almajiri system... to be collapsed into conventional education system...
4957,1.60564E+18,chaiii😂😂 kaji sakarai😂🤦🏽‍♀️ ##url
4958,1.51951E+18,@username wawiya ce ai
4959,1.24631E+18,shegu yan iska kazaman bnza duk su suke kawo mana viruses din nan tsinannu masu jajayen kunnuwa ##url
4960,1.52544E+18,"@username dukkanin wanda yake ganin kisan da aka yiwa wannan arniya ba daidai bane ba, idan dai shi musulmi ne tau ya sake shiga muslunci domin idan muslunci ƙofa ce tau  shi ya fita."
4961,5.02125E+17,arna baruwanku da sallah...
4963,5.82676E+17,"""@username : duk inda arne yake toh muna furci nanan""ki fada da babban murya"
4964,1.39928E+18,@username ai yafiki sanin shi tsinanne ne dan bakin iyaye ne akan sa
4965,1.30384E+18,@username chabda    baki taba ganin bala'in guntaye ba aradu
4966,1.47662E+18,@username yan tasha da ghetto aka tara kawai suna ma mutane hauka
4967,1.29648E+18,"@username to ba sai sutayi ba... bahashe yache ""shiru ma magana ne wa karnuka"""
4968,1.3431E+18,mune chelsea munzama dolaye a london. #arsche
4969,1.53163E+18,@username za'ki auri almajiri irina?
4970,1.09868E+18,@username haba dan allah meye kukeyi haka.  kunzama kamar kafurai sai zubar da jini
4971,1.64056E+18,ku gwaraye kutashi haka malalata kawai
4972,1.2821E+18,@username iskancin yahudawa ne kawai.
4973,1.24945E+18,"growing up, my mom never condoned any tribalism no matter how subtle it was; “inyamuri” “aljihun baya” “bare”, say all those at your own risk — was strictly “ba’ibe” for ibos, “bayarabe” for yorubas etc like we say “bahaushe” for hausas! call christians christians and so forth!"
4974,1.38916E+18,amma guy din nan jaki ne ##url
4975,1.24372E+18,@username gsky baza ka hadà musulmi da dan shi'a ba••• i hated imam of peace••  he's not real muslim•••
4976,1.3763E+18,@username idiot na you even call me shashasha 🤣
4977,1.23562E+18,sakarkaru marasa daraja. they even have the guts to talk nonsense sigh. a year back when old man in his 80s  turns babbar riga investment banker overnight no any form of tremor. governance in nigeria is a movie! ##url
4978,5.00784E+17,me boyewa qaunar annabi bance mar musulmi bazance kafuri neba munafurcin sa bai nauba.
4979,1.49331E+18,@username allah ka kare mu🤲 ##url
4980,1.5185E+18,the replies under this tweet will tell you why the almajiri system may never be stopped.  you truly can't help people who don't want to be helped. sad. ##url
4981,1.32134E+18,a fara ta kan manyan barayi masu qara zero ##url
4982,1.53355E+18,"@username sosae ma, wai wani ganye ne na karya"
4983,1.47362E+18,"an samu dolaye bah, an ci banza 😂😂😂 ##url"
4984,1.5062E+18,@username dan kano dan maigoro dan daudu 😱😱😱😱
4985,1.25731E+18,"@username ka kiyaye bayarbe, wani lokaci gara inyamuri."
4986,1.34982E+18,@username hmmmmm kaji baho and your eyes also hook ko abokina
4987,4.92667E+17,"yea""@username : *sigh you dey house? rt @username : kagi  arna bah wanda basa zuwa sallah 💃💃💃 “@username : make i sleep sef 😴😴”"""""
4988,1.50239E+18,kina da kayan alatu amman bakya bawa saurayinki banza marowaciya ##url
4989,1.33307E+18,rashford dai dan akuya ne
4990,6.55894E+17,kaji arna 👏🏼👏🏼 ##url
4991,8.60843E+17,"not only kano it's all over...!! people tend to use the almajiri or beggars against ""hausawa"". regardless of ethnicity we all have our flaws ##url"
4992,1.31532E+18,zaku ci ubanku ai shegu marasa hankali ##url
4993,1.13728E+18,#when would government helps northern muslims reforms almajiri informal education or lift prohibitions on child loitering during school's hours. ##url
4994,1.33273E+18,"kaga mace takai ta haifi yaya 4 amma ta watsar da kanta tana saka hotunanta a social media gata ragajab ragajab, wai ita ta waye..  manzon allah yace: tsinanniya ce wacce ta bar jikinta a waje..  abun tsoron da tausayi shine su irinsu basu ma san allah ba, basu tsoronsa..💔💔"
4995,1.59757E+18,"@username shegen ba, karya jamana aeki 😅😅"
4996,1.25659E+18,"@username dan almajiri, kayi addua, na allah baya qarewa, ko ba ka samu ba anan, zai baka mafiya tsarki a can, aljanna"
4997,1.20123E+18,"we decided to take him back to school, many almajiri children in kaduna state who really want to go back to school but the fact is that nobody can't support them, we did the little we can, we need government action. @username ##url"
4998,1.54583E+18,no kayan sallah shegu ana nan ansha kyau
4999,7.29658E+17,...of the almajiri system with formal education.
5000,1.27227E+18,@username inyamuri ne dai amma bamu san addininsa ba
5001,1.60443E+18,@username subhana🤣🤣🤣 wacece kuma haka? qs ai yar duniya ce. kuma ma we were never in relationship da qs.
5002,1.28565E+18,@username dan tasha 😂😂
5003,1.1331E+18,#arewahetoo is abused. 👇👇👇  police arrest almajiri teacher over alleged sexual abuse of pupils.  #almajirichild  #abused #exploited #deprive #childrensday2019  @username ##url ##url
5004,9.51166E+17,yahadu da wawayin malam izala suna ba shi fatawa ikummara dan zaki yagirma ##url
5005,5.82809E+17,@username arne arewa munafiki ne
5006,1.56095E+18,@username sai almajiri  da dan boarding school
5007,1.10776E+18,thank you for endorsing the almajiri child right ##url
5008,5.03249E+17,"""sai ka hana arne. @username : ba inda zaizo fa""@username : di maria ...dan kutumar uban mutum...."""""
5009,1.31288E+18,@username another sakarai 😂😂😂😂
5010,5.09805E+17,#injustice the only thing that would make an #almajiri to take up arms against his master
5011,1.30344E+18,@username kayan yahudawa ya maqala.
5012,1.51763E+18,"@username by your logic, an almajiri who couldn’t get proper care and strays to become bad element in the society is better than actors like kabiru nakwango who are well-versed religiously and lived all their kannywood lives preaching to the society."
5013,1.35854E+18,"allah yatsinewa n500, talaka kazo gobe zan siyama ##url"
5014,1.04277E+18,#rr #africa #politics #drc | #kabila candidate faces divided challenge in #congo presidential poll ##url
5015,1.37626E+18,"@username it is a success, you truly deserved. it is an achievement you have truly earned. i congratulate you on your success and wish you all the best for your future. well done.allah yasa ya amfaneki duniya da gobe kiyama🙏"
5016,1.58776E+18,"@username sannu me hankali, mutum ba dabba ba. sannu kaji. allah ya baka lafiya ya bude ma idanuwanka da kwakwalwarka"
5017,4.97351E+17,@username ffk is over heating the polity. calling northeners almajiri united &amp; accusing apc of being the political wing of bh.
5018,1.33078E+18,yara daqiqai jahilai basu da aiki sai zagin manya da malamai wallahi daidai muke da uban kowa don rashin kunya da zagin ba finmu iyawa akayi ba duk ubanda yazo da wawta zamu nuna masa irin tamu wawtar dan uwar mutum
5019,1.25815E+18,ya sha top gel kam. sakarai ##url
5020,1.56982E+18,@username barcelona da karuwa ce da anyi doluwa da cika ware kawai za'ai ta yi mata saboda wawancinta shegiya.🤣💔
5021,5.12027E+17,"almajiri sayyadi ""@username : @username gaskiyane malan naziru"""
5022,1.32481E+18,"allah 5 naira bana iya auren ta wannan ai shedan ce, allah ka muna tsari ga duk irin su  ballagaza shaddar kasuwa @username ##url"
5023,1.61179E+18,"the apc senatorial candidate muhammad sani @username attended the national arein program organised by the almajiri reformation and enhancement initiatives held the main auditorium of arewa house, kaduna. ##url"
5024,1.31904E+18,amma dai wanan yar wahala dan uwarki mai yasa sanda ake kashe yan arewa baki magana haka dai yanzu da ake kashe jakuna kuma wai mu zaki gaya ma tashanci toh bahari ba saan uban ki bane.. keh ba yar arewa bane saboda shekara 12 ah ma kashe yan arewa baki taba koh tariba💯 ##url
5025,1.24967E+18,@username clean spacious bathroom with sauna and a bathtub. the landlord has to be considerate to take 1.1m as rent plus plenty begging 😅😅
5026,1.31497E+18,don't say sars is not your problem. don't say boko haram is not your problem don't say almajiri is not your problem  don't say kidnapping is not your problem don't say banditry is not your problem  we're all one in the struggle. unity is strength 💪  #endnorthbanditry #endsars
5027,1.32808E+18,@username per say what is yar bidi'a
5028,1.59754E+18,@username gsky maryam yahayyah in nasamu dama saina chi uban uwarki yar shegiya kawai
5029,1.10377E+18,"the most widely accepted definition of literacy states that it's the ability to read and write, or competence and knowledge in a specified area. going by this definition, no almajiri is illiterate, contrary to the stereotype that defines almajiri today.  #almajirideservesbetter ##url"
5030,1.20763E+18,@username tashin sense...kaga manyan arna
5031,8.50753E+17,"northern governors must come together to ban almajiri child abandonment – ganduje, has been published on newsrescue ##url"
5032,1.2417E+18,@username jifa malami ba jahili ba kana magana irinna jahilai kamanta irin alobanda ta taso zamanin sayyidina umar mutane sunta mutuwa yaci sahabai dama bayin allah sannnan yanzu ka karya ta cutar da allah ya isar mana da ita dolene mu dauki kaddara da abinda allah ya sako mana
5033,1.2572E+18,buhari. kaduba girman yarbawa da inyamurai yan uwanka. dan matsayin jirgin sama✈️ da qasar waje🌇agunka. kadaure ka waiwayi al-ummar arewacin qasar mu. @username . ##url
5034,1.22872E+18,"@username basujin magana ai, tunda su ‘yan kaduna ne, kowa ma sakarai ne especially wanda ya fito daga kano"
5035,1.16403E+18,@username wallahi karyane... how many almajiri can recite quran today??.. since majority of them are out of the madarasat wandering around... re-think dear
5036,1.25537E+18,3.almajiri will be used to play table tennis.  4.police and army will brutalize citizens. 5.criminals will write letter that they want to come and steal.  6.pastors will ask permission to heal patients.
5037,1.25702E+18,@username tataccen dan bariki
5038,1.56512E+18,@username tuba nake 🙇🏻 almajiri dae
5039,1.0621E+18,"da yafi kam,dan baran so na ganka cikin inyamurai ba 😂😂 ##url"
5040,1.22423E+18,haya niyar karnuka baya tada zaki daga bacci.  barkan ka dai sanata uba sani   #ubasanialkhairine ##url
5041,1.23267E+18,@username bar dan duniya😂
5042,1.55255E+18,"governor babagana zulum yesterday, wednesday, gifted the sum of five million naira (n5m) to support the innovative skills of a talented almajiri in borno state, who fabricated a farming plough machine and manually pushed for tilling of farmlands towards planting.  @username ##url"
5043,6.43088E+17,a fault to northern governors about almajiri....
5044,1.32156E+18,yan wahala ahaka zaku kare. ##url
5045,1.3533E+18,@username wawiya kawai 😂❤️😘
5046,1.49663E+18,@username se ankashe arna
5047,8.75824E+17,gaskia 'yan kabila nan akwai son banza😂😂 ##url
5048,1.52474E+18,@username hmmm tsayar da mutum takara ba itace cin zabe ba yakamata su gyara tsakanin su da talakawa yan dangwale.
5049,1.32626E+18,@username yakoma inda yafito shege bayahude
5050,1.18476E+18,@username kun kai arna har dj abba yayi maku waka kun tabo deezell
5051,1.16599E+18,@username wannan zindikin kafiri ne kawai
5052,1.29312E+18,"@username subhana'allah, gaskiya dan akuya ne."
5053,1.48415E+18,"@username aka cigaba da surutu akan wannan batu.  da aka tambayi mallam hikima da dalilinshi na cewa yakubu gowon ya shiga masallaci da takalminshi bayan musulmi sun cire nasu, sai mallam ya kada baki yace me yasa kuka gayyato kafiri  masallaci bayan kun san zai shiga?"
5054,1.38377E+18,@username allah kare mana malam daga sharron arna da mahassada makiya ci gaban nigeria.
5055,1.56223E+18,"""ya na daga cikin miyagun ɗabi'u na yahudawa, ƙarya, ha'inci da yin baki-biyu"".  fayyataccen bayani 1/88   dr. muhammad sani umar r/lemo ##url"
5056,1.21046E+18,"@username i hope they ban them from entering same flight as well! these folks are just not it, how does that solve the almajiri or education problem for public schools! this guy is terrible for kano state"
5057,1.22103E+18,jaki of the year ba! daman sarkin 'yan tasha ne. ##url
5058,1.28334E+18,@username yahudawa sunci riba akanku.. tirrr
5059,1.22586E+18,ni dai ba dan tasha bane kam!! ##url
5060,1.27392E+18,"@username you are forgetting the dark on in south sudan, salva kiir? or joseph, 'i help them kill you all' kabila du rdc?"
5061,1.48357E+18,@username pls kiyi wani abu akan hakn dan girman allah. idan bakison wani ya dauka idan kin bani in baki nawa. ko kuma kiyi following dina saimuyi private chary pls. sai najiki
5062,1.58049E+18,garin shehu mujaddadi pa aka ba ma inyamuri 😂😂😂😂😂
5063,1.03939E+18,@username manyan arna ba
5064,1.24022E+18,saw you on the corner/know i got the juice well you just got corona. when you cough it's hotter than a fuckin sauna.
5065,1.09537E+18,@username ba wani sauki ciwon arne
5066,1.57659E+18,munci jakai dabbobi dolaye!!!!😻
5067,1.2305E+18,this heat is killing me!!!! it’s like i’m in a sauna. harmattan please come back forgive me for all i said to you.
5068,1.39867E+18,"da zaran #arne shi zai budi baki yace kaine musulmin kirki to kasani ka gama lalacewa..  don gani yayi kuna iskanci da clubing da bin mata tare, shiyasa yace kaine musulmin kirki, alhali kuwa marabanka dashi kadanne..  lalaceccen musulmi shine na kirki a wajen arna..✍🏼"
5069,1.39784E+18,@username wannan ba ustaz bane dan kauye ne.......karki zagi ustazai
5070,1.29979E+18,"every child deserves quality education, love, care and affection. -the almajiri  system needs to be reform let us say not by the federal government,  but the 19 northern  states governments,  whose has this issue needs to consider it as the personal problems and tackle it!! ##url"
5071,1.52473E+18,@username wani da arabi da bokon amma yafi jahili iya shege
5072,1.6386E+18,@username kasar arna ma kenan
5073,1.48699E+18,en sokoto dolaye ne ai. ##url
5074,1.26435E+18,hhhhhh asdap kai haramin dan bariki ne🤣 ##url
5075,1.3907E+18,@username bari inzagesu kafin su hana dan uwarsu shegu jakai
5076,9.99098E+17,sai kaga yarbawa da inyamurai wai suma hausa-fulani ne.
5077,1.59421E+18,@username ba laifi idan mace mai son banza ce kafada mata ta nemi na kanta.
5078,1.34644E+18,@username ku yan birnin kebbi kunfi kowa ai🤣😂😂i know a lot of guys dt used to sleep in their cars anan abj 🤣😂shegu
5079,6.33321E+17,"lol sae manyan arna knan""@username "
5080,1.22651E+18,@username dan tasha kawai!
5081,7.08036E+17,"committee on state of emergency on edu in sokoto st , under prof. risku should includes child almajiri edu in their report ."
5082,1.6092E+18,zuciyar kafurai ta girgiza 💔😂 ##url
5083,1.46323E+18,@username chab har anfara kalan dangi dama a ahalinku akwai arna😎😎😎😎😎
5084,1.30917E+18,"@username well i don't know of this but as far as i'm concerned, here in the north when we say inyamiri we mean igbo .. feel free to come to the north densely populated with hausas and ask them what inyamiri means ... all the best"
5085,1.31133E+18,@username daman ka gama diban kayan banu isra'ilanka a ina zaka gani. an ce maka jakan da muke ratayowa aikin banza takeyi?
5086,1.28391E+18,allah dai yatsinema yar kwalta 😏😏 ##url
5087,1.63913E+18,"yeah, i was licking toothpaste  my mum caught me and smiled i no know say beating me better that smile  i saw shege hunger that day cos she didn’t let me take anything 😂😂😂 i was in jss1 ##url"
5088,1.37744E+18,"@username 🙄😂😂😂 ee pain you, gaja"
5089,1.25034E+18,@username ai hakan shine waye kuma in wayewa ne to batakai akuya ba
5090,4.57113E+17,"""@username : ya allah! ka karya kafirci da kafurai""ameen"
5091,8.33311E+17,"but wait this maguzawa kids are so intelligent eh, they are not even joking with anybody."
5092,1.52473E+18,wai dan allah maiyasa kyawawan mata suke tallata kansu amma kuma munana suna aure abunsu ##url
5093,1.45957E+18,mai hankali ne yake game hurhurar tunkiya..idan kanaso kagama da duniya lpy karkaci amana duk halin da zaka shiga..kazamo mai gdy allah zai soka mutane zasu soka
5094,1.54689E+18,@username ji dan mahaukaciya
5095,1.52932E+18,"mu musulmai haka dai muke a ƙasarnan, a nan arewa ɓarayin daji su kashe mu, ƙasar inyamurai can ma a kashe mu, ƙasar ƴarbawa a tsangwame mu. shin me mukayi ne fisabilillah?  ya allah ka ɗaukaka musulunci da musulmai, ka ƙasƙantar da kafirci da kafira da masu goyon bayan su. amin"
5096,1.29472E+18,"took off my wig and ate half of this pizza inside keke, yar kauye 😂😂"
5097,1.24115E+18,@username kai ne cikakken marar hankali daka manta da ana duba albarka harynx 😂
5098,1.63843E+18,"@username you can’t see whatever, dan ko ka gani ma se an kai ruwa rana zaka iya karantawa dakiki kawai dan tasha"
5099,1.53632E+18,"@username i have not seen an ""inyamuri, arne"" tweet. it is funny because south westerners are the ones pushing the anti obi agenda more. maybe check?"
5100,8.94801E+17,@username lol 😁 😁   at least better than your almajiri father 😁 😁
5101,1.01227E+18,da aka gama amfani da sunan baba aka ci zabe sai aka koma aka tare da makiyan baba ana cin diddigensa. tsintsiyar mai gashi ta karye sai dai a dawo gida a ci gaba da kare akidun yahudawa ana fada da shari'ar musulunci ##url
5102,1.18337E+18,muna kira ga gwamnatin tarayya tayi mana adalci ta hukunta wad'annan maciya amana munafukan inyamurai da su ke sace mana y'ay'a da k'anne su na mayar da su bayi su na halakar mana da su.   #justiceforkano9 ##url
5103,8.11601E+17,sporadic gunfire as 26 killed in anti-kabila protests
5104,1.62563E+18,i do not even have the strength to post pictures or videos from today. i really saw shege but i survived 😊
5105,1.59256E+18,@username kai dan baki @username kaje ka nemi sana'a ka kaida bin mace kamar jela
5106,1.38256E+18,@username jikokin aladu da birai!!!
5107,1.39562E+18,@username 😂😂😂😂ji yar duniya
5108,1.54534E+18,jakai ba.!  they are all bigots!! ##url
5109,1.36313E+18,eeee##url kazamai dasu😂 ##url
5110,1.50989E+18,all these self acclaimed islamic feminist barking &amp; shouting don't even know the purpose of their creation allah swt created us to worship him this life is a test for the hereafter &amp; allah will give us commandments a semi bayahudiya will think her opinion is greater allah shirya
5111,1.41529E+18,@username almajiri votes count in the north… sad reality
5112,1.50155E+18,"@username u only, marowaciya ameen"
5113,1.34389E+18,guntu sai da guntuwa daman ae😊😁 ##url
5114,1.57611E+18,ga yan duniya can suna fada akan garin kwaki 😂😂 ##url
5115,1.49325E+18,@username shege dan kwal ubaaa
5116,1.39346E+18,@username ka taba ganin talaka da baccin safe 🤔🤔
5117,1.16226E+18,yanda nake cin uwar wani dan shi'a ##url
5118,1.13944E+18,it’s always about the loan. allah karae kaduna daga yahudu 🙏 ##url
5119,1.26686E+18,@username wlh kallan dan daudu nake mai ga wakar ma sai a hankali album guda waka dayace mai dadi 😅🤣😅
5120,1.17564E+18,meet comr. gandhi a. yusuf our assistant coordinator kano state chapter youth awareness and peace development (yapd) celebrating his birthday with the almajiri boys in kano state. ##url
5121,1.26926E+18,"there's many almajiri children like abba who are expose to different diseases, we lay our hands to those we can help meet and can help, photo by our ceo @username 👇 @username ##url"
5122,1.40958E+18,"ba karamin munafiki bane wanda xai xauna yana goyawa wa'incan mutanen baya alhali yasan koh misqala zarrah basu kaunarsa, kashiga trends kaga kiyayya da gaba a fili ba boye boye amma kullum namu su suke nuna suna tareda 'en tsallaken can sabida rashin sanin mutuncin kai. kash 🤦‍♂️"
5123,1.47777E+18,"that's on periodt 💯  if you don't know yemi alade makes good songs, then who the f are you!!! ##url"
5124,1.10789E+18,su auri inyamurai ma in suka ga dama. mbātka!
5125,1.48971E+18,"@username dan uwar ka shine zaka dauko arniya kaita mana qarya da ita,  kaga shegen banza"
5126,1.26518E+18,@username shege jikan tsumbur bura dan maguzawa
5127,1.50244E+18,@username dandai na daina ta maguzawa ne.
5128,9.59546E+17,🤣🤣🤣. i have my opinion on shi'ism and it's not the opinion of the salafists. i would rather not talk about it here. dan har dan shi'a an ce mani on this twitter. ##url
5129,1.63862E+18,"kai yasir me bleaching shugaban munafukan twitter bamu ganka kana aibata irin wadannan mutanen ba, sbd kai dan wahala ne ko? yan kwankwasiyya ne suka shige maka ido sbd hassada ta cika maka zuciya. ##url"
5130,1.59754E+18,@username gsky maryam yahayyah in nasamu dama saina chi uban uwarki yar shegiya kawai
5131,4.97054E+17,"baku hakura ba kenan “@username : ""kai arne.. @username : zaka sa mana nudes din a header kenan ""@username : gotta change ma header""""”"
5132,1.34436E+18,"shegiya camera📷 kaga mutum kamar dan gwamnah a social media, idan kuka hadu a fili sai kazata almajiri neh....😂😃😄"
5133,1.23862E+18,"our superhero @username had a little conservation with some almajiri children, who have never seen a four wall classroom, they traveled all the way from jigawa to kaduna state. so it is time we fix this almajiri phenomenon @username 🙏🙏🙏 ##url"
5134,1.15246E+18,"the bedrock of a successful society are experience, enlightenment,knowledge all of which quality education provides. it's a miracle that some people breed their children to be beggars without proper care and they expect them not to steal almajiri is not islam  #givenortheducation"
5135,1.49134E+18,@username yan wahala ne
5136,1.03413E+18,tun da akayi duniya ba asararre kamar talakan arne maisa cross din roba 😢😭  @username 
5137,1.27327E+18,hattara dai yan kare muradan yahudawa  sarah hijazi  ##url
5138,1.29798E+18,lmao.  sankara ko sakara ni. ##url
5139,6.3652E+17,aikin banza arne yakashe arne #ranarhausa
5140,1.06138E+18,duk wanda zai kafa maka hujja akan maulidi hujjarsa tana takai tuwa ne cikin ababe guda uku   1 hadisin karya ko da'ifin hadisi  2 san zuciya da mafarki  3 kamanceceniya da kirista arna kafirai
5141,1.50802E+18,@username yar kwalta ce
5142,5.8993E+17,"""@username : saying 'goodbye' without reasons.""thats mutuwa arne, ko kazano grave dinka ne? 😂😁😝"
5143,6.36633E+17,ai ko akasar arna kare baya biyayya #ranarhausa @username 
5144,1.21575E+18,malam kamaye awon igiya ##url
5145,1.52839E+18,matasan masu kishi amma! ba masu babba da jaka ba 😆 ##url
5146,1.34576E+18,@username and we expect peaceful  life? ai wlhy in ba a dena illitrate acts dinnan ba abunda yafi corona will attack us in this world😥like maza jahilai sunyi yawa wlhy😥
5147,1.31902E+18,@username matsiyaciya. your children are in abroad and you are here inciting the children of the poor. this is an agenda of some people. you are an edo woman trying to destabilize the north. bloody woman
5148,1.60533E+18,@username meye amfaninsu mu da ba arna ba dama bashi suka bamu anan mukafi wayau
5149,1.24295E+18,@username hege dabba ba😂😂😂
5150,1.38782E+18,"allah yasa kama malam da gidan aljannah, malam yan matan nan girman kai da raina kadan bazai barsu ba. wlh tarbiyyar su a gurbace take dana yahudawa.  badun haka ba ai da tuni mun dade da yin aure. allah ka aurar damu. ##url"
5151,1.26847E+18,"what does john arne riise, thomas hitzlsperger and lukas podolski all have in common? #tbt #footballers"
5152,1.58866E+18,"@username breaking news,kin zama yar bariki kiss kyau"
5153,1.57918E+18,@username dan akuya ne kenan
5154,4.71445E+17,yanzu mun san arna na boye mun gane na fili 🎶
5155,1.22732E+18,"@username baba share kawai. ni yanzu yaran arna zan fara following, saboda matan hausawan mu akwai raini d girman kai. ko ba haka ba guys"
5157,1.47807E+18,ko banza naci da kaza🤷‍♂️🤷‍♂️😂😂😭💔 ##url
5158,1.52903E+18,innalillahi wa inna ilaihin raji un 😭😭😭😭😭😭 ya allah ya isar muna amma shuwagabanninmu sunyi shuri babu wanda yayi magana amma dan ankashe arniya wadda jininta ya hallatta sai kumfar baki suke jahilan banza da wohu kawai ##url
5159,1.58576E+18,@username dan gutsun uwarki wanna ku jera ubanki yake da shi a federal government? inna sa ke twitter ki kamin magana sai naci gatan uwarki jaka jahila
5160,1.47873E+18,@username allah ya saka ma talakawa mabiyan shi kuma wayanda ya cuta mawa
5161,4.90586E+17,"ai kaman an jefa shi a drum din kwalta""@username : @username . akwai matsala! dan dukununu kenan"""
5162,1.52886E+18,@username yar duniya 🤣
5163,1.34579E+18,"allah yasa wani dan shegiyar mara kunyar da zaixo shago, amsar kudin wuta.🙄 ""yan wahala kawaii..mtsw😏"
5164,1.54626E+18,@username ammadai bakije islamiyyah ba koh kije ki ranta hadisin da akace masu kudin suntafi da lada sokuwa ladan din banza ana maganar dangote shima ladan din naira be limamin dollar 😗😗😗😗
5165,1.59941E+18,@username ana nufin me doki yakoma me jaki
5166,1.60326E+18,@username er banza ba
5167,1.54327E+18,"wai su matan twitter nan dan uwarsu🖕 na suke famar damun mu da suna neman miji, ance masu twitter gurin hada aure ne, ko wace shegiya daje ta gayama iyayan ta suyi mata aure mana, yaran banzaaa yan tasha kawai😎😎😎"
5168,1.22143E+18,"@username 1.for example, i have a friend who is married, he found an almajiri for his wife to help with some house chaos, he enrolled that boy in a primary school, and with a meal everyday, my point,, lets start by minimising this almajiri issues, one house one almajiri at least....."
5170,1.60474E+18,@username akace kuma babanki inyamuri neh
5171,1.62779E+18,"“ masu cewa gwamnoni ba su damu da talakawa ba, ba su yi musu adalci ba” - gwamna nasir @username part 1. ##url"
5172,1.2278E+18,"i spotted sheikh ibrahim inyass behind you, yar darika 👍😍 ##url"
5173,7.06107E+17,congo court reduces activists’ sentences for anti-kabila signs ##url
5174,8.8401E+17,"gaka handsome, ga kudi, ga mota, ga yanmata. amma bayayin sallah.. ina amfanin kafiri"
5175,1.25581E+18,"@username duk wani shugaba da zai mulki nigeria sai anzageshi an tsinemasa, shiyasa bazamu taba samun shuwagabanni kirki ba sai dai tsinannu da marasa tausayinmu,"
5176,7.99023E+17,ka kaskantar da kafirci da kafirai ##url
5177,1.07445E+18,@username banda arna wlh
5178,1.51057E+18,"i so much love my dad, i've learned alot from him, ya allah ka kare mana iyayenmu ka tsaresu🙏🙏"
5179,1.58168E+18,da ya sani ya dauke ta ya kaita kofar naisa akwai jakai har da na allah ya isa ##url
